make_model,body_type,price,vat,km,registration,hp,previous_owners,make,model,body_color,paint_type,nr_of_doors,nr_of_seats,gearing_type,displacement,weight,drive_chain,fuel,gears,country_version,cons_combined,cons_city,cons_country,air_cond,bluetooth,age,upholstery_type,co2_emission
Opel Insignia,Sedans,13150,VAT deductible,87000,01/2017,125.0,1,Opel,Insignia,Grey,Metallic,5.0,5.0,Automatic,1956.0,1674.0,front,Diesel,6.0,Germany,5.6,7.8,4.2,Air conditioning,Bluetooth,2,Cloth,147.0
Opel Insignia,Sedans,13150,VAT deductible,87000,01/2017,125.0,1,Opel,Insignia,Grey,Metallic,5.0,5.0,Automatic,1956.0,1674.0,front,Diesel,6.0,Germany,5.6,7.8,4.2,Air conditioning,Bluetooth,2,Cloth,147.0
Opel Insignia,Sedans,13150,VAT deductible,87000,01/2017,125.0,1,Opel,Insignia,Grey,Metallic,5.0,5.0,Automatic,1956.0,1674.0,front,Diesel,6.0,Germany,5.6,7.8,4.2,Air conditioning,Bluetooth,2,Cloth,147.0
Opel Insignia,Station wagon,12999,VAT deductible,98000,05/2016,100.0,1,Opel,Insignia,Silver,Metallic,5.0,5.0,Automatic,1598.0,1701.0,front,Diesel,6.0,Germany,5.0,6.5,4.1,Air conditioning,Bluetooth,3,Part/Full Leather,132.0
Opel Insignia,Station wagon,12999,VAT deductible,75499,04/2017,100.0,1,Opel,Insignia,Grey,Metallic,4.0,5.0,Automatic,1598.0,1487.0,front,Diesel,6.0,Austria,5.1,6.181889445696203,4.278231143709554,Air conditioning,Bluetooth,2,Cloth,135.0
Opel Insignia,Station wagon,13040,VAT deductible,126671,02/2016,125.0,1,Opel,Insignia,Black,Metallic,5.0,5.0,Automatic,1956.0,1487.0,front,Diesel,6.0,Germany,5.5,7.7,4.2,Air conditioning,Bluetooth,3,Cloth,145.0
Opel Insignia,Station wagon,12990,VAT deductible,163383,05/2016,100.0,1,Opel,Insignia,Black,Metallic,5.0,5.0,Automatic,1598.0,1613.0,front,Diesel,6.0,Belgium,5.2,6.8,4.3,Air conditioning,Bluetooth,3,Cloth,138.0
Opel Insignia,Station wagon,12990,VAT deductible,88075,02/2017,100.0,1,Opel,Insignia,Black,Metallic,5.0,5.0,Automatic,1598.0,1701.0,front,Diesel,6.0,Italy,5.0,6.5,4.1,Air conditioning,Hands-free equipment,2,Part/Full Leather,132.0
Opel Insignia,Station wagon,12990,VAT deductible,99999,04/2016,125.0,1,Opel,Insignia,Blue,Metallic,5.0,5.0,Automatic,1956.0,1733.0,front,Diesel,6.0,Italy,5.7,7.8,4.4,Air conditioning,Bluetooth,3,Part/Full Leather,149.0
Opel Insignia,Station wagon,12480,VAT deductible,105333,04/2016,100.0,1,Opel,Insignia,Black,Metallic,4.0,5.0,Automatic,1598.0,1487.0,front,Diesel,6.0,Germany,5.2,6.181889445696203,4.278231143709554,Air conditioning,On-board computer,3,Cloth,139.0
Opel Insignia,Station wagon,12989,VAT deductible,85000,02/2017,100.0,1,Opel,Insignia,Silver,Metallic,5.0,5.0,Automatic,1598.0,1701.0,front,Diesel,6.0,Italy,5.0,6.5,4.1,Air conditioning,Bluetooth,2,Part/Full Leather,132.0
Opel Insignia,Station wagon,12980,VAT deductible,130722,04/2016,125.0,1,Opel,Insignia,Black,Metallic,5.0,5.0,Automatic,1956.0,1733.0,front,Diesel,6.0,Germany,5.7,7.8,4.4,Air conditioning,Bluetooth,3,Cloth,149.0
Opel Insignia,Station wagon,12980,VAT deductible,136826,05/2016,120.0,1,Opel,Insignia,Black,Metallic,4.0,5.0,Automatic,1956.0,1487.0,front,Diesel,6.0,Germany,5.2,6.181889445696203,4.278231143709554,Air conditioning,Bluetooth,3,Part/Full Leather,139.0
Opel Insignia,Station wagon,12480,VAT deductible,143900,07/2016,100.0,1,Opel,Insignia,White,Metallic,4.0,5.0,Automatic,1598.0,1487.0,front,Diesel,6.0,Germany,5.2,6.181889445696203,4.278231143709554,Air conditioning,Bluetooth,3,Part/Full Leather,139.0
Opel Insignia,Station wagon,12980,VAT deductible,162675,03/2016,125.0,1,Opel,Insignia,Grey,Metallic,5.0,5.0,Automatic,1956.0,1743.0,front,Diesel,6.0,Germany,5.6,7.8,4.3,Air conditioning,Bluetooth,3,Cloth,145.0
Opel Insignia,Station wagon,12975,VAT deductible,42951,03/2017,100.0,1,Opel,Insignia,Beige,Metallic,5.0,5.0,Automatic,1598.0,1664.0,front,Diesel,6.0,Austria,5.1,6.6,4.2,Air conditioning,Bluetooth,2,Cloth,130.0
Opel Insignia,Sedans,12970,VAT deductible,116000,06/2017,100.0,1,Opel,Insignia,Silver,Metallic,4.0,5.0,Automatic,1598.0,1513.0,front,Diesel,6.0,Germany,3.0,4.0,3.0,Air conditioning,Bluetooth,2,Cloth,129.0
Opel Insignia,Station wagon,11900,VAT deductible,109000,02/2016,125.0,1,Opel,Insignia,Blue,Metallic,5.0,5.0,Automatic,1956.0,1743.0,front,Diesel,6.0,Germany,5.6,7.8,4.3,Air conditioning,Bluetooth,3,Cloth,145.0
Opel Insignia,Station wagon,12950,VAT deductible,79000,05/2016,100.0,1,Opel,Insignia,Grey,Metallic,5.0,5.0,Automatic,1598.0,1701.0,front,Diesel,6.0,Germany,5.0,6.5,4.1,Air conditioning,Bluetooth,3,Cloth,132.0
Opel Insignia,Sedans,11850,VAT deductible,89000,03/2017,100.0,1,Opel,Insignia,Silver,Metallic,5.0,5.0,Automatic,1598.0,1623.0,front,Diesel,6.0,Germany,4.9,6.4,4.0,Air conditioning,On-board computer,2,Cloth,129.0
Opel Insignia,Station wagon,11875,VAT deductible,81423,02/2017,125.0,1,Opel,Insignia,Beige,Metallic,5.0,5.0,Automatic,1598.0,1733.0,front,Benzin,6.0,Germany,8.0,11.0,6.3,Air conditioning,Bluetooth,2,Cloth,189.0
Opel Insignia,Sedans,11850,VAT deductible,89000,03/2017,100.0,1,Opel,Insignia,Silver,Metallic,5.0,5.0,Automatic,1598.0,1623.0,front,Diesel,6.0,Germany,4.9,6.4,4.0,Air conditioning,On-board computer,2,Cloth,129.0
Opel Insignia,Sedans,11850,VAT deductible,89000,03/2017,100.0,1,Opel,Insignia,Grey,Metallic,5.0,5.0,Automatic,1598.0,2300.0,front,Diesel,6.0,Germany,4.9,6.4,4.0,Air conditioning,On-board computer,2,Cloth,129.0
Opel Insignia,Sedans,11850,VAT deductible,89000,03/2017,100.0,1,Opel,Insignia,Silver,Metallic,5.0,5.0,Automatic,1598.0,1623.0,front,Diesel,6.0,Germany,4.9,6.4,4.0,Air conditioning,On-board computer,2,Cloth,129.0
Opel Insignia,Station wagon,11840,VAT deductible,92459,01/2016,100.0,1,Opel,Insignia,Silver,Metallic,5.0,5.0,Automatic,1598.0,1487.0,front,Diesel,6.0,Germany,5.1,6.5,4.2,Air conditioning,Bluetooth,3,Cloth,134.0
Opel Insignia,Station wagon,11825,VAT deductible,88319,04/2017,100.0,1,Opel,Insignia,Black,Metallic,5.0,5.0,Automatic,1598.0,1664.0,front,Diesel,6.0,Austria,5.1,6.6,4.2,Air conditioning,Bluetooth,2,Cloth,130.0
Opel Insignia,Station wagon,11790,VAT deductible,215968,05/2016,125.0,1,Opel,Insignia,Black,Metallic,4.0,5.0,Automatic,1956.0,1487.0,4WD,Diesel,6.0,Germany,5.2,6.181889445696203,4.278231143709554,Air conditioning,CD player,3,Part/Full Leather,139.0
Opel Insignia,Sedans,11750,VAT deductible,96000,03/2017,100.0,1,Opel,Insignia,Black,Metallic,5.0,5.0,Automatic,1598.0,1623.0,front,Diesel,6.0,Germany,4.9,6.4,4.0,Air conditioning,On-board computer,2,Cloth,129.0
Opel Insignia,Sedans,11750,VAT deductible,96000,03/2017,100.0,1,Opel,Insignia,Black,Metallic,5.0,5.0,Automatic,1598.0,1623.0,front,Diesel,6.0,Germany,4.9,6.4,4.0,Air conditioning,On-board computer,2,Cloth,129.0
Opel Insignia,Sedans,11750,VAT deductible,96000,03/2017,100.0,1,Opel,Insignia,Black,Metallic,5.0,5.0,Automatic,1598.0,2300.0,front,Diesel,6.0,Germany,4.9,6.4,4.0,Air conditioning,On-board computer,2,Cloth,129.0
Opel Insignia,Sedans,11750,VAT deductible,96000,03/2017,100.0,1,Opel,Insignia,Black,Metallic,5.0,5.0,Automatic,1598.0,1623.0,front,Diesel,6.0,Germany,4.9,6.4,4.0,Air conditioning,On-board computer,2,Cloth,129.0
Opel Insignia,Sedans,11700,VAT deductible,107000,02/2017,92.0,1,Opel,Insignia,White,Metallic,5.0,5.0,Automatic,1956.0,1503.0,front,Diesel,6.0,Germany,4.7,4.0,8.6,Power windows,Bluetooth,2,Cloth,164.0
Opel Insignia,Station wagon,11700,VAT deductible,97000,05/2016,100.0,1,Opel,Insignia,Grey,Metallic,5.0,5.0,Automatic,1598.0,1487.0,front,Diesel,6.0,Germany,5.0,6.5,4.1,Air conditioning,On-board computer,3,Cloth,132.0
Opel Insignia,Station wagon,11675,VAT deductible,73194,04/2017,100.0,1,Opel,Insignia,Black,Metallic,5.0,5.0,Automatic,1598.0,1664.0,front,Diesel,6.0,Austria,5.1,6.6,4.2,Air conditioning,Bluetooth,2,Cloth,130.0
Opel Insignia,Sedans,11650,VAT deductible,107100,03/2017,101.0,1,Opel,Insignia,White,Metallic,5.0,5.0,Automatic,1600.0,1503.0,front,Diesel,5.0,Germany,4.9,5.6374270508084345,4.100973465178125,Air conditioning,On-board computer,2,Cloth,129.0
Opel Insignia,Sedans,11650,VAT deductible,107100,03/2017,101.0,1,Opel,Insignia,White,Metallic,5.0,5.0,Automatic,1600.0,1503.0,front,Diesel,5.0,Germany,4.9,5.6374270508084345,4.100973465178125,Air conditioning,On-board computer,2,Cloth,129.0
Opel Insignia,Sedans,11650,VAT deductible,99950,01/2017,100.0,1,Opel,Insignia,Grey,Metallic,5.0,5.0,Automatic,1598.0,2300.0,front,Diesel,6.0,Germany,4.9,6.4,4.0,Air conditioning,On-board computer,2,Cloth,129.0
Opel Insignia,Sedans,12480,VAT deductible,44000,09/2016,125.0,1,Opel,Insignia,Blue,Metallic,4.0,5.0,Automatic,1956.0,1674.0,front,Diesel,6.0,Germany,5.6,7.8,4.2,Air conditioning,CD player,3,Cloth,147.0
Opel Insignia,Station wagon,12400,VAT deductible,89107,12/2016,100.0,1,Opel,Insignia,Grey,Metallic,4.0,5.0,Automatic,1598.0,1487.0,front,Diesel,6.0,Germany,5.1,6.181889445696203,4.278231143709554,Air conditioning,Bluetooth,3,Cloth,135.0
Opel Insignia,Station wagon,12390,VAT deductible,65200,08/2016,125.0,1,Opel,Insignia,Grey,Metallic,5.0,5.0,Automatic,1956.0,1733.0,front,Diesel,6.0,Italy,5.7,7.8,4.4,Air conditioning,Bluetooth,3,Cloth,149.0
Opel Insignia,Sedans,12100,VAT deductible,103000,02/2017,92.0,1,Opel,Insignia,Black,Metallic,5.0,5.0,Automatic,1956.0,1503.0,front,Diesel,6.0,Germany,4.2,5.971428571428571,7.8,Power windows,Bluetooth,2,Cloth,147.0
Opel Insignia,Station wagon,12390,VAT deductible,127963,01/2016,100.0,1,Opel,Insignia,White,Metallic,5.0,5.0,Automatic,1598.0,1664.0,front,Diesel,6.0,Germany,5.1,6.6,4.2,Air conditioning,Bluetooth,3,Cloth,130.0
Opel Insignia,Station wagon,12390,VAT deductible,77065,12/2016,100.0,1,Opel,Insignia,White,Metallic,5.0,5.0,Automatic,1598.0,1487.0,front,Diesel,6.0,Germany,5.2,6.181889445696203,4.278231143709554,Air conditioning,On-board computer,3,Cloth,139.0
Opel Insignia,Sedans,12300,VAT deductible,75715,06/2017,125.0,1,Opel,Insignia,Black,Metallic,4.0,5.0,Automatic,1956.0,1513.0,front,Diesel,6.0,Germany,5.0,8.0,4.0,Air conditioning,Bluetooth,2,Cloth,129.0
Opel Insignia,Station wagon,12290,VAT deductible,158000,03/2016,125.0,1,Opel,Insignia,Blue,Metallic,4.0,5.0,Automatic,1956.0,1487.0,front,Diesel,6.0,Germany,5.5,7.7,4.2,Air conditioning,Bluetooth,3,Part/Full Leather,145.0
Opel Insignia,Sedans,12195,VAT deductible,96879,02/2017,100.0,1,Opel,Insignia,White,Metallic,5.0,5.0,Automatic,1598.0,1513.0,front,Diesel,6.0,Spain,4.9,6.4,4.0,Air conditioning,On-board computer,2,Cloth,129.0
Opel Insignia,Station wagon,12100,VAT deductible,67000,12/2016,100.0,3,Opel,Insignia,Black,Metallic,5.0,5.0,Automatic,1598.0,1664.0,front,Diesel,6.0,Germany,5.1,6.6,4.2,Air conditioning,Bluetooth,3,Part/Full Leather,130.0
Opel Insignia,Station wagon,12000,Price negotiable,185000,02/2016,100.0,1,Opel,Insignia,White,Metallic,5.0,5.0,Automatic,2967.0,2295.0,front,Diesel,6.0,Germany,9.1,11.3,7.8,Air conditioning,Bluetooth,3,Part/Full Leather,239.0
Opel Insignia,Station wagon,11999,VAT deductible,100500,06/2016,100.0,1,Opel,Insignia,Grey,Metallic,5.0,5.0,Automatic,1598.0,1623.0,front,Diesel,6.0,Germany,5.0,6.0,4.0,Air conditioning,Bluetooth,3,Part/Full Leather,139.0
Opel Insignia,Station wagon,11990,VAT deductible,102000,01/2017,100.0,1,Opel,Insignia,Beige,Metallic,4.0,5.0,Automatic,1598.0,1487.0,front,Diesel,6.0,Germany,5.1,6.1,4.05,Air conditioning,Bluetooth,2,Cloth,135.0
Opel Insignia,Sedans,11990,VAT deductible,100000,06/2017,88.0,1,Opel,Insignia,Black,Metallic,5.0,5.0,Automatic,1598.0,1513.0,front,Diesel,6.0,Germany,4.0,4.0,3.0,Air conditioning,Bluetooth,2,Cloth,129.0
Opel Insignia,Station wagon,11990,VAT deductible,91447,04/2016,100.0,1,Opel,Insignia,Black,Metallic,5.0,5.0,Automatic,1598.0,1701.0,front,Diesel,6.0,Germany,5.0,6.5,4.1,Air conditioning,Bluetooth,3,Part/Full Leather,132.0
Opel Insignia,Station wagon,11980,VAT deductible,161689,03/2017,125.0,1,Opel,Insignia,Black,Metallic,4.0,5.0,Automatic,1956.0,1487.0,front,Diesel,6.0,Germany,5.2,6.181889445696203,4.278231143709554,Air conditioning,Bluetooth,2,Cloth,139.0
Opel Insignia,Station wagon,12940,VAT deductible,78900,03/2016,100.0,1,Opel,Insignia,Black,Metallic,4.0,5.0,Automatic,1598.0,1487.0,front,Diesel,6.0,Germany,5.1,7.8,4.4,Air conditioning,Bluetooth,3,Cloth,135.0
Opel Insignia,Station wagon,12900,VAT deductible,128600,03/2016,120.0,1,Opel,Insignia,Silver,Metallic,5.0,5.0,Automatic,1956.0,1668.0,front,Diesel,6.0,Germany,5.9,8.1,4.6,Air conditioning,On-board computer,3,Cloth,155.0
Opel Insignia,Other,12900,VAT deductible,64000,07/2016,100.0,1,Opel,Insignia,White,Metallic,5.0,5.0,Automatic,1598.0,1623.0,front,Diesel,6.0,Italy,4.9,6.4,4.0,Air conditioning,Bluetooth,3,Cloth,129.0
Opel Insignia,Sedans,12900,VAT deductible,109000,02/2017,125.0,1,Opel,Insignia,Grey,Metallic,5.0,5.0,Automatic,1956.0,1513.0,front,Diesel,6.0,Spain,5.6,8.6,4.2,Air conditioning,Bluetooth,2,Cloth,147.0
Opel Insignia,Sedans,12900,VAT deductible,109000,02/2017,125.0,1,Opel,Insignia,Grey,Metallic,5.0,5.0,Automatic,1956.0,1513.0,front,Diesel,6.0,Spain,5.6,8.6,4.2,Air conditioning,Bluetooth,2,Cloth,147.0
Opel Insignia,Station wagon,12900,VAT deductible,67000,05/2016,100.0,1,Opel,Insignia,Black,Metallic,5.0,5.0,Automatic,1598.0,1701.0,front,Diesel,6.0,Germany,5.0,6.5,4.1,Power windows,On-board computer,3,Cloth,132.0
Opel Insignia,Sedans,12900,VAT deductible,103000,02/2017,125.0,1,Opel,Insignia,Silver,Metallic,5.0,5.0,Automatic,1956.0,1513.0,front,Diesel,6.0,Spain,5.6,8.6,4.2,Air conditioning,Bluetooth,2,Cloth,147.0
Opel Insignia,Sedans,12900,VAT deductible,103000,02/2017,125.0,1,Opel,Insignia,Silver,Metallic,5.0,5.0,Automatic,1956.0,1513.0,front,Diesel,6.0,Spain,5.6,8.6,4.2,Air conditioning,On-board computer,2,Cloth,147.0
Opel Insignia,Station wagon,12900,VAT deductible,80000,05/2016,100.0,1,Opel,Insignia,Silver,Metallic,5.0,5.0,Automatic,1598.0,1701.0,front,Diesel,6.0,Italy,5.0,6.5,4.1,Air conditioning,Bluetooth,3,Part/Full Leather,132.0
Opel Insignia,Station wagon,12900,VAT deductible,85000,02/2017,100.0,1,Opel,Insignia,Grey,Metallic,4.0,5.0,Automatic,1598.0,1487.0,front,Diesel,6.0,Germany,5.1,6.279999999999999,4.29,Air conditioning,Bluetooth,2,Part/Full Leather,135.0
Opel Insignia,Station wagon,12890,VAT deductible,97038,12/2016,100.0,1,Opel,Insignia,Silver,Metallic,5.0,5.0,Automatic,1598.0,1664.0,front,Diesel,6.0,Germany,5.1,6.6,4.2,Air conditioning,Bluetooth,3,Cloth,130.0
Opel Insignia,Station wagon,12880,VAT deductible,90000,03/2017,100.0,1,Opel,Insignia,Black,Metallic,5.0,5.0,Automatic,1598.0,1664.0,front,Diesel,6.0,Germany,5.1,6.6,4.2,Air conditioning,Bluetooth,2,Cloth,130.0
Opel Insignia,Sedans,11600,VAT deductible,68000,04/2017,191.0,1,Opel,Insignia,White,Metallic,5.0,5.0,Automatic,1998.0,1503.0,front,Benzin,6.0,Germany,8.6,11.2,3.4000000000000004,Air conditioning,CD player,2,Cloth,197.0
Opel Insignia,Sedans,10990,VAT deductible,95000,07/2016,100.0,1,Opel,Insignia,Grey,Metallic,5.0,5.0,Automatic,1598.0,1513.0,front,Diesel,6.0,Spain,3.8,4.5,3.3,Air conditioning,Bluetooth,3,Cloth,99.0
Opel Insignia,Station wagon,12888,VAT deductible,82000,03/2016,125.0,1,Opel,Insignia,Blue,Metallic,5.0,5.0,Automatic,1956.0,1658.0,front,Diesel,6.0,Germany,4.7,5.8,4.0,Air conditioning,Bluetooth,3,Cloth,124.0
Opel Insignia,Station wagon,10990,VAT deductible,92380,04/2016,100.0,1,Opel,Insignia,Grey,Metallic,4.0,5.0,Automatic,1598.0,1487.0,front,Diesel,6.0,Germany,5.1,6.181889445696203,4.278231143709554,Air conditioning,Bluetooth,3,Cloth,135.0
Opel Insignia,Station wagon,12799,VAT deductible,93000,04/2016,100.0,1,Opel,Insignia,Grey,Metallic,5.0,5.0,Automatic,1598.0,1613.0,front,Diesel,6.0,Italy,5.0,6.5,4.1,Air conditioning,Bluetooth,3,Part/Full Leather,132.0
Opel Insignia,Station wagon,12780,VAT deductible,119270,04/2016,125.0,1,Opel,Insignia,Black,Metallic,4.0,5.0,Automatic,1956.0,1487.0,front,Diesel,6.0,Germany,5.2,6.181889445696203,4.278231143709554,Air conditioning,Bluetooth,3,Cloth,139.0
Opel Insignia,Station wagon,10949,VAT deductible,172357,03/2016,100.0,1,Opel,Insignia,White,Metallic,5.0,5.0,Automatic,1598.0,1733.0,front,Diesel,6.0,Germany,5.1,6.5,4.2,Air conditioning,Bluetooth,3,Cloth,134.0
Opel Insignia,Station wagon,10990,VAT deductible,101600,10/2016,100.0,1,Opel,Insignia,Black,Metallic,4.0,5.0,Automatic,1598.0,1487.0,front,Diesel,6.0,Germany,5.1,6.181889445696203,4.278231143709554,Air conditioning,Bluetooth,3,Cloth,135.0
Opel Insignia,Station wagon,10900,Price negotiable,86399,06/2016,100.0,1,Opel,Insignia,Blue,Metallic,5.0,5.0,Automatic,1598.0,1613.0,front,Diesel,6.0,Germany,5.2,6.8,4.3,Air conditioning,Bluetooth,3,Cloth,138.0
Opel Insignia,Other,10990,VAT deductible,109500,03/2017,100.0,1,Opel,Insignia,Black,Metallic,5.0,5.0,Automatic,1600.0,1503.0,front,Diesel,6.0,Spain,4.3,6.169854664791373,4.208380018674136,Air conditioning,Bluetooth,2,Cloth,114.0
Opel Insignia,Station wagon,10900,VAT deductible,99000,03/2016,100.0,1,Opel,Insignia,Grey,Metallic,5.0,5.0,Automatic,1598.0,1664.0,front,Diesel,6.0,Italy,4.1,4.8,3.7,Air conditioning,Bluetooth,3,Part/Full Leather,109.0
Opel Insignia,Station wagon,10980,VAT deductible,179800,06/2016,100.0,2,Opel,Insignia,Grey,Metallic,4.0,5.0,Automatic,1598.0,1487.0,front,Diesel,6.0,Germany,5.2,6.181889445696203,4.278231143709554,Air conditioning,Bluetooth,3,Cloth,139.0
Opel Insignia,Station wagon,10900,VAT deductible,84900,04/2016,100.0,1,Opel,Insignia,Silver,Metallic,5.0,5.0,Automatic,1598.0,1701.0,front,Diesel,6.0,Italy,5.0,6.5,4.1,Air conditioning,Bluetooth,3,Part/Full Leather,132.0
Opel Insignia,Other,10990,VAT deductible,99900,03/2017,100.0,1,Opel,Insignia,Black,Metallic,5.0,5.0,Automatic,1600.0,1503.0,front,Diesel,6.0,Spain,4.3,6.169854664791373,4.208380018674136,Air conditioning,Bluetooth,2,Cloth,114.0
Opel Insignia,Station wagon,10900,VAT deductible,84900,04/2016,100.0,1,Opel,Insignia,Grey,Metallic,5.0,5.0,Automatic,1598.0,1701.0,front,Diesel,6.0,Italy,5.0,6.5,4.1,Air conditioning,Bluetooth,3,Part/Full Leather,132.0
Opel Insignia,Station wagon,10850,VAT deductible,232000,02/2016,125.0,1,Opel,Insignia,White,Metallic,4.0,5.0,Automatic,1956.0,1487.0,front,Diesel,6.0,Germany,5.5,7.7,4.2,Air conditioning,On-board computer,3,Cloth,146.0
Opel Insignia,Station wagon,10829,VAT deductible,111000,03/2016,100.0,1,Opel,Insignia,Grey,Metallic,5.0,5.0,Automatic,1598.0,1487.0,front,Diesel,6.0,Belgium,5.2,6.181889445696203,4.278231143709554,Air conditioning,Bluetooth,3,Cloth,139.0
Opel Insignia,Station wagon,10800,VAT deductible,200000,07/2016,125.0,2,Opel,Insignia,Grey,Metallic,4.0,5.0,Automatic,1956.0,1487.0,front,Diesel,6.0,Germany,5.5,7.7,4.2,Air conditioning,Bluetooth,3,Part/Full Leather,145.0
Opel Insignia,Station wagon,10600,VAT deductible,102000,05/2016,100.0,1,Opel,Insignia,Black,Metallic,5.0,5.0,Automatic,1598.0,1701.0,front,Diesel,6.0,Italy,5.0,6.5,4.1,Air conditioning,Bluetooth,3,Part/Full Leather,132.0
Opel Insignia,Station wagon,10580,VAT deductible,179227,03/2016,125.0,1,Opel,Insignia,Blue,Metallic,4.0,5.0,Automatic,1956.0,1487.0,front,Diesel,6.0,Germany,5.2,6.181889445696203,4.278231143709554,Air conditioning,Bluetooth,3,Cloth,139.0
Opel Insignia,Sedans,10500,VAT deductible,112000,03/2017,100.0,1,Opel,Insignia,Grey,Metallic,5.0,5.0,Automatic,1598.0,1513.0,front,Diesel,6.0,Spain,4.9,6.4,4.0,Air conditioning,Bluetooth,2,Part/Full Leather,129.0
Opel Insignia,Station wagon,10500,VAT deductible,113000,04/2016,100.0,1,Opel,Insignia,Silver,Metallic,5.0,5.0,Automatic,1598.0,1487.0,front,Diesel,6.0,Italy,5.1,6.5,4.2,Air conditioning,Bluetooth,3,Part/Full Leather,139.0
Opel Insignia,Sedans,10400,VAT deductible,78000,07/2016,100.0,2,Opel,Insignia,Black,Metallic,5.0,5.0,Automatic,1598.0,1543.0,front,Diesel,7.0,Germany,3.6,5.0,4.1,Air conditioning,Bluetooth,3,Part/Full Leather,109.0
Opel Insignia,Station wagon,11900,VAT deductible,96329,04/2016,100.0,1,Opel,Insignia,Grey,Metallic,5.0,5.0,Automatic,1598.0,1701.0,front,Diesel,6.0,Italy,5.0,6.5,4.1,Air conditioning,Bluetooth,3,Part/Full Leather,132.0
Opel Insignia,Station wagon,12790,VAT deductible,117000,12/2016,125.0,1,Opel,Insignia,Black,Metallic,5.0,5.0,Automatic,1956.0,1743.0,front,Diesel,6.0,Germany,5.5,7.7,4.2,Air conditioning,Bluetooth,3,Cloth,146.0
Opel Insignia,Station wagon,12750,VAT deductible,159000,05/2016,125.0,1,Opel,Insignia,Green,Metallic,5.0,5.0,Automatic,1956.0,1613.0,4WD,Diesel,6.0,Belgium,6.4,8.7,5.0,Air conditioning,Bluetooth,3,Part/Full Leather,169.0
Opel Insignia,Station wagon,12775,VAT deductible,45312,02/2017,100.0,1,Opel,Insignia,Black,Metallic,5.0,5.0,Automatic,1598.0,1664.0,front,Diesel,6.0,Austria,5.1,6.6,4.2,Air conditioning,Bluetooth,2,Cloth,130.0
Opel Insignia,Station wagon,12700,VAT deductible,70000,01/2017,100.0,1,Opel,Insignia,Silver,Uni/basic,5.0,5.0,Automatic,1598.0,1701.0,front,Diesel,6.0,Germany,5.2,5.571428571428571,3.914285714285714,Air conditioning,Radio,2,Cloth,139.0
Opel Insignia,Station wagon,12695,VAT deductible,187182,02/2016,125.0,1,Opel,Insignia,Silver,Metallic,5.0,5.0,Automatic,1956.0,1487.0,4WD,Diesel,6.0,Germany,8.7,6.4,5.0,Air conditioning,Bluetooth,3,Part/Full Leather,169.0
Opel Insignia,Off-Road,12750,VAT deductible,159000,05/2016,125.0,1,Opel,Insignia,Green,Metallic,5.0,5.0,Automatic,1956.0,1613.0,4WD,Diesel,8.0,Belgium,6.4,8.7,5.0,Air conditioning,Bluetooth,3,Part/Full Leather,169.0
Opel Insignia,Station wagon,12680,VAT deductible,175119,04/2016,125.0,1,Opel,Insignia,White,Metallic,4.0,5.0,Automatic,1956.0,1487.0,front,Diesel,6.0,Germany,5.2,6.181889445696203,4.278231143709554,Air conditioning,Bluetooth,3,Part/Full Leather,139.0
Opel Insignia,Station wagon,12600,VAT deductible,52685,07/2016,100.0,1,Opel,Insignia,Grey,Metallic,5.0,5.0,Automatic,1598.0,1623.0,front,Diesel,6.0,Spain,5.1,6.5,4.2,Air conditioning,Hands-free equipment,3,Cloth,134.0
Opel Insignia,Sedans,12500,VAT deductible,114040,02/2017,100.0,1,Opel,Insignia,White,Metallic,5.0,5.0,Automatic,1598.0,1513.0,front,Diesel,6.0,Spain,4.9,6.4,4.0,Air conditioning,On-board computer,2,Part/Full Leather,129.0
Opel Insignia,Station wagon,12500,VAT deductible,118000,07/2016,100.0,1,Opel,Insignia,Grey,Metallic,5.0,5.0,Automatic,1598.0,1664.0,front,Diesel,6.0,Germany,5.1,6.6,4.2,Air conditioning,Bluetooth,3,Cloth,130.0
Opel Insignia,Station wagon,12500,VAT deductible,92000,04/2016,100.0,1,Opel,Insignia,Silver,Metallic,5.0,5.0,Automatic,1598.0,1701.0,front,Diesel,6.0,Italy,5.0,6.5,4.1,Air conditioning,Bluetooth,3,Part/Full Leather,132.0
Opel Insignia,Sedans,12500,VAT deductible,78000,03/2017,100.0,1,Opel,Insignia,White,Metallic,5.0,5.0,Automatic,1598.0,1513.0,front,Diesel,6.0,Spain,4.9,6.4,4.0,Air conditioning,Bluetooth,2,Cloth,129.0
